*Item,Descr,*Source,*Dest,*Sourcing,Factor,TransMode,ShipCal,ArrivCal,MajorShipQty,MinorShipQty,RoundingFactor,Disc,Eff,UDC_NOTE_CREATESS,UDC_NOTE_DISC,ONOFF
3420254,Chao BICH CHI bi do chay 50g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,50.000,50.000,.500,,,,,false
3420261,Bot d.den-sen BC k.duong10x30g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,,,false
3421173,KM-Nkhoang Lavie350ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3421175,Nui ong lonCOOP db350g-quatang,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,15.000,15.000,.500,,,03/04/2023_25NCC_HNR,,false
3422130,B.qui COSY MARIE KDO dua 136g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,1/1/19 12:00 AM,,,false
3422157,Caphe rx In.Blend King goi500g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,40.000,40.000,.500,,1/1/19 12:00 AM,,,false
3422161,Caphe rx Ex.Blend King2goi500g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,40.000,40.000,.500,,1/1/19 12:00 AM,,,false
3422196,Bot chien gion Meizan 150g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3422198,Bot banh xeo Meizan 400g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,,,,,false
3422199,Nui Meizan cao cap 400g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3422249,Bo thau ro nhua tron 0493-2T8,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3422250,Bo thau ro nhua tron 0494-3T2,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3422251,Bo thau ro nhua tron 0495-3T6,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3422252,Quay rau nhua Matsu 807-4.2L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,NewSKU_01042023,,false
3422258,Bo thau ro nhua tron 0491-2T0,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3422259,Bo thau ro nhua tron 0492-2T4,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3422426,Tho su trang 9.7 cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3422428,Tho Daisy trang 0.23L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3422429,Tho Daisy trang 0.33L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,,,,,false
3422430,Tho Daisy trang 0.88L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,2.000,2.000,.500,,,,,false
3422431,K.uot Coop Select k.mui DPT100,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3422432,K.uot baby Coop Select DPT100M,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3422473,Moc du xep nhua 996-24 kep,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,100.000,100.000,.500,,,NewSKU_01042023,,false
3422474,Ghe nhua dua baby ABC-1088,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,5.000,5.000,.500,,,NewSKU_01042023,,false
3422581,Ca nhua nap bang 0515-1L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,NewSKU_01042023,,false
3422582,Ca nhua nap bang 0516-1.5L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,NewSKU_01042023,,false
3422583,Ca nhua nap bang 0517-2.5L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,NewSKU_01042023,,false
3422584,Binh g.nhiet nhua DT1055-750ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,NewSKU_01042023,,false
3422587,K.deo C.CHUPS Pinkis dau 90g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,,,false
3422588,K.deo C.CHUPS Cola 90g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,,,false
3423714,Bot chien gion nem san MZ 150g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3424693,B.soco mini OREO vani hg204g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,,1/1/19 12:00 AM,,,false
3424696,B.blan SOL. k.bo sua hg 276g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,1/1/19 12:00 AM,,,false
3424707,Chao yen B.Chi vi thit bam 50g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,50.000,50.000,.500,,,,,false
3426542,Thotgo tron Coop Select 270x15,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3426543,Thotgo Coop Select 320x230x15,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3427320,B.lat ktay SLIDE BBQ 90g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,14.000,14.000,.500,,1/1/19 12:00 AM,,,false
3427321,B.lat ktay SLIDE pmailon90g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,14.000,14.000,.500,,1/1/19 12:00 AM,,,false
3427995,B.dua TOPPO cocoa choco hg 40g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,60.000,60.000,.500,,,,,false
3427998,Gum LOT. XYL Cool goi 159.5g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,40.000,40.000,.500,,,,,false
3430007,Noi inox430 3DFive 16cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3430008,Noi inox430 3DFive 20cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3430009,Noi inox430 3DFive 24cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3430010,C-Quanh inox430 3DFive 16cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,1/1/19 12:00 AM,,,false
3430483,Ao mua tien loi Coop Happy,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,50.000,50.000,.500,,,,,false
3430484,Aomua trog bit hog Coop Select,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,25.000,25.000,.500,,,,,false
3430485,Aomua1nonden embe Coop Select,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,15.000,15.000,.500,,,,,false
3430747,Keo deo loi khuan Huro goi105g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,80.000,80.000,.500,,,,,false
3430767,Dau an TUONG AN GOLD 1L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3430768,Dau an TUONGAN GOLD 2L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,,,,,false
3430769,Dau me thom n.chat T.AN 250ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3430952,St MEA.FRESH soco 3x200ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,8.000,8.000,.500,,,,,false
3431039,Dau an TUONG AN GOLD 400ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3431040,Dau an TUONGAN GOLD 5L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,4.000,4.000,.500,,,,,false
3431845,KDR Tay tr.rang ZACT 3X 190g,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3431861,Noisu dsinh M.Long2quai-1.9L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3431913,KM1T1-DauanGOLD400ml-(3430768),801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3431914,KM1T1-Dau olita 1lit (3003388),801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,12/28/22 12:00 AM,,,PKDYC,true
3431961,Mi snack Enaak vi ga 30g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,144.000,144.000,.500,,,,,false
3431966,C-B.cracker RITZ JP hg247g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,1/1/19 12:00 AM,,,false
3432384,Mi 3Mien tom c.cay dbiet ly65g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3432386,Mi 3Mien bo ham r.thom ly 65g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3432940,Mi trung c.cap Meizan 250g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3432941,Nui chu C c.cap Meizan 200g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3433445,St MEADOW FRESH canxi3x200ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,8.000,8.000,.500,,,,,false
3433469,Noilau inox430 3Dnk Five-24cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3433549,C-NGK Ice+sori beauti pet345ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,1/1/19 12:00 AM,,,false
3434081,B.quy COSY MARIE sua hg48g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,48.000,48.000,.500,,1/1/19 12:00 AM,,,false
3434401,C-Hu nhua cn dungtp Matsu900ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,9/28/22 12:00 AM,,,PKD:Thay m?u => B? m�,true
3434402,C-Hu nhua cn dungtp Matsu1.4L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,9/28/22 12:00 AM,,,PKD:Thay m?u => B? m�,true
3434403,C-Hu nhua cn dung tp Matsu1.8L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,9/28/22 12:00 AM,,NewSKU_01042023,PKD:Thay m?u => B? m�,true
3434404,C-Hu nhua cn dung tp Matsu2.3L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,9/28/22 12:00 AM,,NewSKU_01042023,PKD:Thay m?u => B? m�,true
3434405,C-Ghe nhua nho 7 soc,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,,,false
3435327,C-Hatdieu say tunhienVNMIT270g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,,,false
3435378,Dau an MEIZAN GOLD 1L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,1/1/19 12:00 AM,,,false
3435379,Dau an MEIZAN GOLD 2L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,,1/1/19 12:00 AM,,,false
3435380,Dau an MEIZAN GOLD 5L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,4.000,4.000,.500,,1/1/19 12:00 AM,,,false
3435776,Duongk.trangRS Coop Happy500g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,40.000,40.000,.500,,,03/04/2023_25NCC_HNR,,false
3435777,Duong vang Coop Select 1kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,03/04/2023_25NCC_HNR,,false
3435799,K.deo C.CHUPS Panda Bears 90g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,,,false
3435822,B.que Oreo KD vani hg54g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,1/1/19 12:00 AM,,,false
3435892,B.que Oreo KD choco hg54g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,1/1/19 12:00 AM,,,false
3436535,Binh da nhua Icool 850-8L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,NewSKU_01042023,,false
3436536,Binh da nhua Icool 931-14L,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,NewSKU_01042023,,false
3437256,Banh quy LU ht540g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,6.000,6.000,.500,,1/1/19 12:00 AM,,,false
3437745,BG sach thom Coop Happy 9kg,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,2.000,2.000,.500,,,,,false
3437747,KM1T1-dau cook. 400ml(3003359),801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,12/28/22 12:00 AM,,,PKDYC,true
3437748,NG sach thom Coop Happy 4L,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,4.000,4.000,.500,,,,,false
3437749,NRC chanh sa Coop Happy 4L,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,4.000,4.000,.500,,,,,false
3437750,NRC chanh sa Coop Happy 20L,805,160,SOURCING,1.000,LAND,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3437855,Bo hop nhua gai MatsuG01-3c,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3437856,Ghe nhua mini tron 1115,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3438238,Bo hop nhua quai MatsuQ01-3c,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3438240,Bo tho nhua Matsu01-3c,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,NewSKU_01042023,,false
3438374,Banh quy LU ht310g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,1/1/19 12:00 AM,,,false
3438380,C-B.que LuFlutes k.vani hg234g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,1/1/19 12:00 AM,,,false
3439562,Hongtra tloc Coop Select 25x2g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,03/04/2023_25NCC_HNR,,false
3439563,Tra dao tloc Coop Select 25x2g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,03/04/2023_25NCC_HNR,,false
3439564,Trabacha tloc Coop Select25x2g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,03/04/2023_25NCC_HNR,,false
3439565,Tra dau tloc Coop Select 25x2g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,03/04/2023_25NCC_HNR,,false
3439566,Tra vquat tloc CoopSelect25x2g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,03/04/2023_25NCC_HNR,,false
3439567,Hat dieu lua Coop Finest 260g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,03/04/2023_25NCC_HNR,,false
3439568,Dau phong dca Coop Select 270g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,03/04/2023_25NCC_HNR,,false
3440244,Cafe h.tan KING3in1 bich88x16g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3440249,Cafe rx Ex.Blend KING1 goi500g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,40.000,40.000,.500,,1/1/19 12:00 AM,,,false
3440252,Caphe rx Ex.Blend King3goi500g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3440735,N.khoang Lavie Sport pet750ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3440906,Noi lau inox430 1D Five -22cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3440951,Chanhdaysaydeo Coop Select100g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,,,false
3440952,Mangcau saydeo Coop Select100g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,,,false
3440953,Vo buoi saydeo Coop Select100g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,,,false
3440955,Vo buoi saygion Coop Select50g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,20.000,20.000,.500,,,,,false
3441312,Nui xoan c.cap Meizan 300g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,,,false
3441648,KM1T1-Dau gold 1lit(3431040),801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3442481,Cafe rang xay King Golden 450g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,1/1/19 12:00 AM,,,false
3442900,Muoi t.che iot Coop Select 1kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,25.000,25.000,.500,,,,,false
3442903,Tac duong phen Coop Select 1kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,03/04/2023_25NCC_HNR,,false
3442905,Tac duong phen Coop Select500g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,03/04/2023_25NCC_HNR,,false
3442907,Chanh mdphen Coop Select 1kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,12.000,12.000,.500,,,03/04/2023_25NCC_HNR,,false
3442909,Chanh mdphen Coop Select 500g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,03/04/2023_25NCC_HNR,,false
3443398,Toi den Coop Finest goi 125g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,,,false
3443403,Toi den Coop Finest hn 350g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,15.000,15.000,.500,,,,,false
3443496,Hnem Coop Select nam rbien450g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,16.000,16.000,.500,,,03/04/2023_25NCC_HNR,,false
3443574,Gao thom ST24 Coop Finest 2kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,03/04/2023_25NCC_HNR,,false
3443575,Gao thom ST24 Coop Finest 5kg,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,5.000,5.000,.500,,,03/04/2023_25NCC_HNR,,false
3444318,Ghe nhua mini oval 1117,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
3444597,Mi tron Mili. h.san HQ hop105g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,.000,.000,.500,,1/1/19 12:00 AM,,,false
3444793,KM-Nkhoang thnhien Lavie 500ml,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,1.000,1.000,.500,,,,,false
3444794,Chao xao cd Coop Select EL36cm,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,,,false
3444795,Mi chua cay Coop Select 65g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,30.000,30.000,.500,,,,,false
3444798,Hanhnhan r.muoiCoop Finest320g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,18.000,18.000,.500,,,,,false
3444807,Hat dinh duong Coop Finest280g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,18.000,18.000,.500,,,,,false
3445653,Kmat Coop Happy 34x78x78.5g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3445654,Ktam Coop Happy 50x100x153g,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,24.000,24.000,.500,,,,,false
3446423,Thau tam nhua Matsu lon,801,160,SOURCING,1.000,TRUCK_801_160_5,CAL-DC-STORE_T3-T4-T5-T6-T7-CN, ,10.000,10.000,.500,,,NewSKU_01042023,,false
